age,start,rating,weight,first,podium,place
4,9,0,58,0,0,12
4,1,0,59,1,1,1
5,5,0,58,0,1,2
6,7,0,58,0,1,3
5,3,0,58,0,0,4
6,9,0,57,0,0,5
12,11,0,55,0,0,6
8,13,0,54,0,0,7
9,8,0,57,0,0,8
10,4,0,59,0,0,9
10,14,0,50,0,0,10
7,12,0,55,0,0,11
7,10,0,57,0,0,12
8,11,0,53,1,1,1
4,12,0,51,0,1,2
6,6,0,56,0,1,3
7,8,0,55,0,0,4
6,1,0,59,0,0,5
4,3,0,57,0,0,6
4,9,0,54,0,0,7
4,2,0,58,0,0,8
3,7,0,55,0,0,9
4,10,0,51,0,0,10
3,5,0,55,0,0,11
3,4,0,56,0,0,12
4,8,0,53,1,1,1
7,9,0,52,0,1,2
5,7,0,56,0,1,3
6,2,0,59,0,0,4
4,10,0,53,0,0,5
6,5,0,56,0,0,6
6,3,0,58,0,0,7
4,11,0,50,0,0,8
4,6,0,55,0,0,9
5,4,0,57,0,0,10
4,1,0,60,0,0,11
3,12,0,51,0,0,12
6,11,0,53,1,1,1
3,1,0,60,0,1,2
4,9,0,55,0,1,3
4,5,0,56,0,0,4
3,3,0,57,0,0,5
6,2,0,58,0,0,6
4,4,0,57,0,0,7
4,6,0,56,0,0,8
6,10,0,53,0,0,9
7,8,0,55,0,0,10
7,7,0,53,0,0,11
3,12,0,50,0,0,12
5,4,0,58,1,1,1
3,12,0,51,0,1,2
4,9,0,54,0,1,3
6,1,0,60,0,0,4
5,10,0,53,0,0,5
4,8,0,56,0,0,6
7,3,0,58,0,0,7
6,11,0,52,0,0,8
4,7,0,56,0,0,9
6,2,0,58,0,0,10
4,6,0,55,0,0,11
7,5,0,53,0,0,12
3,2,0,59,1,1,1
4,9,0,54,0,1,2
6,7,0,56,0,1,3
3,6,0,57,0,0,4
3,5,0,58,0,0,5
6,1,0,59,0,0,6
3,3,0,59,0,0,7
4,12,0,53,0,0,8
5,11,0,52,0,0,9
5,10,0,52,0,0,10
4,4,0,58,0,0,11
3,8,0,55,0,0,11
4,7,0,55,1,1,1
4,1,0,60,0,1,2
4,5,0,57,0,1,3
5,3,0,58,0,0,4
5,10,0,52,0,0,5
7,2,0,58,0,0,6
6,9,0,53,0,0,7
5,6,0,55,0,0,8
4,11,0,52,0,0,9
4,4,0,54,0,0,10
5,8,0,53,0,0,11
4,12,0,51,0,0,12
3,7,0,58,1,1,1
3,5,0,58,0,1,2
3,4,0,58,0,1,3
3,8,0,58,0,0,4
3,2,0,58,0,0,5
3,10,0,58,0,0,6
3,1,0,58,0,0,7
3,3,0,58,0,0,8
3,9,0,58,0,0,9
3,6,0,57,0,0,10
3,11,0,58,0,0,11
3,12,0,58,0,0,12
7,2,0,59,1,1,1
8,1,0,59,0,1,2
4,4,0,58,0,1,3
6,7,0,58,0,0,4
4,6,0,58,0,0,5
7,11,0,58,0,0,6
5,3,0,59,0,0,7
8,9,0,58,0,0,8
10,10,0,58,0,0,9
7,12,0,58,0,0,10
5,5,0,57,0,0,11
12,8,0,58,0,0,12
3,11,0,58,1,1,1
3,1,0,60,0,1,2
3,3,0,59,0,1,3
3,12,0,58,0,0,4
3,6,0,58,0,0,5
3,9,0,58,0,0,6
3,5,0,59,0,0,7
3,2,0,59,0,0,8
3,8,0,58,0,0,9
3,7,0,57,0,0,10
3,10,0,58,0,0,11
3,4,0,59,0,0,12
2,8,0,57,1,1,1
2,9,0,57,0,1,2
2,2,0,57,0,1,3
2,6,0,57,0,0,4
2,12,0,57,0,0,5
2,4,0,57,0,0,6
2,11,0,57,0,0,7
2,7,0,57,0,0,8
2,3,0,57,0,0,9
2,1,0,57,0,0,10
2,10,0,57,0,0,11
2,5,0,55,0,0,12
4,6,99,58,1,1,1
6,3,99,59,0,1,2
4,11,92,57,0,1,3
5,2,98,60,0,0,4
5,10,91,58,0,0,5
5,5,92,58,0,0,6
4,12,88,57,0,0,7
4,4,89,59,0,0,8
4,7,85,58,0,0,9
5,8,82,58,0,0,10
6,9,80,58,0,0,11
4,1,85,60,0,0,12
4,3,87,60,1,1,1
5,5,86,60,0,1,2
4,10,78,58,0,1,3
5,11,75,58,0,0,4
5,8,79,59,0,0,5
8,9,77,59,0,0,6
9,2,78,60,0,0,7
4,1,75,60,0,0,8
5,12,65,57,0,0,9
6,7,54,59,0,0,10
4,4,52,60,0,0,11
7,6,28,60,0,0,12
5,9,0,54,1,1,1
7,5,0,56,0,1,2
7,8,0,56,0,1,3
7,4,0,56,0,0,4
4,11,0,54,0,0,5
4,1,0,56,0,0,6
5,3,0,54,0,0,7
6,13,0,56,0,0,8
7,12,0,54,0,0,9
4,10,0,54,0,0,10
5,2,0,56,0,0,11
5,6,0,54,0,0,12
3,7,0,51,1,1,1
3,2,0,54,0,1,2
3,1,0,54,0,1,3
3,9,0,54,0,0,4
3,10,0,54,0,0,5
3,5,0,54,0,0,6
3,8,0,54,0,0,7
3,6,0,54,0,0,8
3,11,0,54,0,0,9
3,3,0,54,0,0,10
4,4,0,53,0,0,11
3,12,0,54,0,0,12
4,8,0,58,1,1,1
4,10,0,58,0,1,2
7,11,0,58,0,1,3
4,2,0,59,0,0,4
6,4,0,59,0,0,5
6,6,0,59,0,0,6
5,3,0,59,0,0,7
5,5,0,59,0,0,8
9,7,0,58,0,0,9
5,12,0,58,0,0,10
6,1,0,59,0,0,11
4,9,0,58,0,0,12
7,3,0,60,1,1,1
4,7,0,60,0,1,2
4,6,0,58,0,1,3
5,4,0,60,0,0,4
5,5,0,60,0,0,5
4,2,0,60,0,0,6
4,9,0,59,0,0,7
5,8,0,59,0,0,8
4,1,0,60,0,0,9
5,10,0,58,0,0,10
5,12,0,58,0,0,11
4,11,0,58,0,0,12
3,5,0,59,1,1,1
3,2,0,60,0,1,2
3,6,0,59,0,1,3
3,9,0,58,0,0,4
3,12,0,58,0,0,5
3,11,0,56,0,0,6
3,3,0,60,0,0,7
3,4,0,60,0,0,8
3,7,0,58,0,0,9
3,8,0,58,0,0,10
3,1,0,60,0,0,11
3,10,0,58,0,0,12
4,6,0,58,1,1,1
4,4,0,59,0,1,2
6,8,0,58,0,1,3
4,12,0,56,0,0,4
4,1,0,60,0,0,5
4,7,0,58,0,0,6
5,10,0,55,0,0,7
4,5,0,58,0,0,8
4,2,0,60,0,0,9
4,3,0,59,0,0,10
7,9,0,57,0,0,11
10,11,0,56,0,0,12
3,2,0,58,1,1,1
3,9,0,56,0,1,2
3,1,0,58,0,1,3
3,12,0,54,0,0,4
3,4,0,58,0,0,5
3,8,0,56,0,0,6
3,7,0,56,0,0,7
3,6,0,56,0,0,8
3,10,0,55,0,0,9
3,5,0,56,0,0,10
3,3,0,58,0,0,11
3,11,0,54,0,0,12
5,10,0,56,1,1,1
6,1,0,55,0,1,2
4,14,0,55,0,1,3
7,9,0,55,0,0,4
4,11,0,55,0,0,5
5,13,0,55,0,0,6
5,2,0,55,0,0,7
5,6,0,55,0,0,8
6,1,0,53,0,0,9
8,12,0,56,0,0,10
8,3,0,52,0,0,11
6,5,0,55,0,0,12
4,4,0,56,1,1,1
3,2,0,54,0,1,2
4,1,0,53,0,1,3
4,8,0,56,0,0,4
3,5,0,54,0,0,5
4,12,0,56,0,0,6
4,3,0,56,0,0,7
3,11,0,54,0,0,8
4,6,0,56,0,0,9
3,7,0,54,0,0,10
5,9,0,56,0,0,11
3,10,0,54,0,0,12
3,11,0,54,1,1,1
5,7,0,55,0,1,2
3,6,0,54,0,1,3
3,14,0,54,0,0,4
4,3,0,56,0,0,5
4,5,0,56,0,0,6
3,4,0,54,0,0,7
4,15,0,55,0,0,8
3,2,0,54,0,0,9
4,9,0,55,0,0,10
6,8,0,55,0,0,11
3,1,0,54,0,0,12
3,6,0,54,1,1,1
4,1,0,56,0,1,2
3,8,0,54,0,1,3
3,4,0,54,0,0,4
4,12,0,56,0,0,5
3,11,0,52,0,0,6
4,2,0,52,0,0,7
4,3,0,56,0,0,8
4,5,0,56,0,0,9
3,7,0,54,0,0,10
4,10,0,56,0,0,11
6,9,0,53,0,0,12
4,10,70,58,1,1,1
11,5,71,59,0,1,2
4,9,68,58,0,1,2
5,4,69,59,0,0,4
7,11,64,57,0,0,5
4,6,66,58,0,0,6
10,12,62,57,0,0,7
4,1,67,60,0,0,8
4,3,41,59,0,0,9
5,2,39,59,0,0,10
7,7,29,58,0,0,11
6,8,23,58,0,0,12
3,2,71,59,1,1,1
3,6,65,58,0,1,2
3,7,64,58,0,0,3
3,3,65,59,0,0,4
3,5,62,58,0,0,5
3,8,60,58,0,0,6
3,12,58,58,0,0,7
3,11,56,58,0,0,8
3,9,56,58,0,0,9
3,10,53,58,0,0,10
3,1,53,59,0,0,11
3,4,48,58,0,0,12
6,6,75,59,1,1,1
5,11,61,53,0,1,2
5,10,71,58,0,0,3
6,1,74,60,0,0,4
4,9,70,58,0,0,5
4,7,71,59,0,0,6
6,8,66,58,0,0,7
5,3,65,60,0,0,8
9,5,62,59,0,0,9
4,2,61,60,0,0,10
6,4,59,59,0,0,11
7,12,45,51,0,0,12
3,11,65,56,1,1,1
3,3,69,58,0,1,2
3,10,63,56,0,0,3
3,8,61,56,0,0,4
3,7,65,58,0,0,5
3,9,55,56,0,0,6
3,2,58,58,0,0,7
3,4,47,58,0,0,8
3,5,43,58,0,0,9
3,6,43,58,0,0,10
3,1,34,58,0,0,11
3,12,27,56,0,0,12
4,3,109,59,1,1,1
4,2,108,59,0,1,2
4,8,97,55,0,0,3
4,9,88,57,0,0,4
4,6,87,57,0,0,5
4,10,84,56,0,0,6
6,1,91,60,0,0,7
9,12,78,54,0,0,8
7,7,80,57,0,0,9
5,5,80,58,0,0,10
4,11,70,55,0,0,11
8,4,72,58,0,0,12
5,6,104,57,1,1,1
6,1,109,60,0,1,2
4,4,95,57,0,0,3
5,3,96,58,0,0,4
4,5,93,57,0,0,5
8,8,91,57,0,0,6
7,9,85,54,0,0,7
7,10,82,53,0,0,8
5,12,77,53,0,0,9
4,2,89,60,0,0,10
4,7,82,57,0,0,11
9,11,72,53,0,0,12
4,3,113,59,1,1,1
8,4,110,59,0,1,2
6,5,108,59,0,0,3
4,10,107,59,0,0,4
5,12,101,58,0,0,5
4,6,102,59,0,0,6
4,13,96,58,0,0,7
5,1,95,59,0,0,8
4,11,91,58,0,0,9
7,7,91,59,0,0,10
4,9,87,59,0,0,11
7,2,85,59,0,0,12
4,3,103,59,1,1,1
6,4,94,59,0,1,2
4,6,89,59,0,0,3
5,5,88,59,0,0,4
5,9,85,58,0,0,5
5,10,71,57,0,0,6
8,11,56,55,0,0,7
4,7,54,58,0,0,8
7,1,47,60,0,0,9
6,12,37,55,0,0,10
8,2,20,59,0,0,11
4,8,0,58,0,0,12
5,12,0,55,1,1,1
4,10,0,55,0,1,2
4,4,0,55,0,0,3
4,7,0,55,0,0,4
4,3,0,55,0,0,5
4,1,0,55,0,0,6
4,9,0,55,0,0,7
4,5,0,56,0,0,8
5,8,0,55,0,0,9
4,6,0,56,0,0,10
4,2,0,55,0,0,11
3,11,0,54,0,0,12
4,3,0,56,1,1,1
5,5,0,56,0,1,2
4,9,0,56,0,0,3
5,6,0,56,0,0,4
3,11,0,54,0,0,5
5,12,0,55,0,0,6
5,2,0,56,0,0,7
4,10,0,56,0,0,8
5,8,0,53,0,0,9
6,7,0,56,0,0,10
4,4,0,56,0,0,11
6,1,0,56,0,0,12
4,10,0,56,1,1,1
4,6,0,56,0,1,2
4,4,0,56,0,0,3
5,12,0,56,0,0,4
3,7,0,54,0,0,5
4,1,0,52,0,0,6
3,3,0,54,0,0,7
5,11,0,52,0,0,8
4,14,0,56,0,0,9
4,8,0,56,0,0,10
4,5,0,54,0,0,11
3,9,0,54,0,0,12
3,6,0,54,1,1,1
3,7,0,54,0,1,2
3,3,0,54,0,0,3
3,10,0,54,0,0,4
3,12,0,54,0,0,5
3,11,0,54,0,0,6
3,9,0,54,0,0,7
3,8,0,54,0,0,8
3,4,0,54,0,0,9
3,5,0,54,0,0,10
3,1,0,51,0,0,11
3,2,0,54,0,0,12
3,4,0,67,1,1,1
3,12,0,64,0,1,2
3,2,0,63,0,0,3
3,7,0,67,0,0,4
3,9,0,64,0,0,5
3,1,0,64,0,0,6
3,5,0,66,0,0,7
3,10,0,66,0,0,8
3,8,0,63,0,0,9
4,2,0,59,1,1,1
4,11,0,57,0,1,2
4,3,0,59,0,0,3
4,5,0,59,0,0,4
4,4,0,59,0,0,5
4,1,0,59,0,0,6
4,9,0,59,0,0,7
6,8,0,59,0,0,8
5,6,0,59,0,0,9
4,12,0,57,0,0,10
6,10,0,59,0,0,11
5,7,0,59,0,0,12
4,1,91,59,1,1,1
4,10,77,57,0,1,2
4,6,76,58,0,0,3
5,8,71,58,0,0,4
5,9,70,58,0,0,5
8,11,67,58,0,0,6
4,7,64,58,0,0,7
4,3,62,59,0,0,8
4,12,55,58,0,0,9
4,4,53,59,0,0,10
4,5,51,58,0,0,11
7,2,1,59,0,0,12
3,6,76,58,1,1,1
3,11,72,58,0,1,2
3,7,70,58,0,0,3
3,9,69,58,0,0,4
3,3,68,58,0,0,5
3,5,65,58,0,0,6
3,2,63,59,0,0,7
3,1,63,59,0,0,8
3,10,60,58,0,0,9
3,12,59,58,0,0,10
3,8,59,57,0,0,11
3,4,58,58,0,0,12
3,2,86,61,1,1,1
3,5,78,58,0,1,2
3,4,73,58,0,0,3
3,3,78,60,0,0,4
3,11,67,55,0,0,5
3,12,64,55,0,0,6
3,7,68,58,0,0,7
3,9,64,58,0,0,8
3,10,62,58,0,0,9
3,1,66,59,0,0,10
3,8,57,58,0,0,11
3,6,40,58,0,0,12
3,10,86,58,1,1,1
3,5,86,58,0,1,2
3,1,89,60,0,0,3
3,4,85,59,0,0,4
3,7,80,58,0,0,5
3,8,76,58,0,0,6
3,2,78,60,0,0,7
3,11,73,58,0,0,8
3,6,72,58,0,0,9
3,9,70,58,0,0,10
3,3,70,59,0,0,11
3,12,33,58,0,0,12
3,4,62,59,1,1,1
3,2,62,60,0,1,2
3,10,59,57,0,1,2
3,11,56,58,0,0,4
3,5,58,59,0,0,5
3,1,57,58,0,0,6
3,8,53,58,0,0,7
3,6,53,59,0,0,8
3,9,48,58,0,0,9
3,12,42,58,0,0,10
3,3,42,60,0,0,11
3,7,39,59,0,0,12
4,9,65,59,1,1,1
6,7,64,59,0,1,2
5,8,63,58,0,1,2
8,2,54,59,0,0,4
4,4,53,59,0,0,5
4,1,52,59,0,0,6
4,5,52,59,0,0,7
5,6,49,59,0,0,8
8,11,46,57,0,0,9
4,10,39,59,0,0,10
5,12,36,58,0,0,11
5,3,25,58,0,0,12
3,10,0,53,1,1,1
4,9,0,56,0,1,2
3,6,0,54,0,0,3
4,11,0,56,0,0,4
3,7,0,54,0,0,5
3,8,0,54,0,0,6
3,1,0,54,0,0,7
3,5,0,54,0,0,8
3,3,0,52,0,0,9
3,12,0,54,0,0,10
3,4,0,54,0,0,11
3,2,0,54,0,0,12
5,5,0,69,1,1,1
5,9,0,68,0,1,2
5,4,0,68,0,0,3
5,1,0,72,0,0,4
4,13,0,64,0,0,5
5,6,0,68,0,0,6
4,11,0,66,0,0,7
5,10,0,68,0,0,8
5,8,0,67,0,0,9
5,7,0,64,0,0,10
5,3,0,58,1,1,1
4,7,0,56,0,1,2
5,9,0,55,0,0,3
8,4,0,53,0,0,4
5,10,0,54,0,0,5
6,11,0,54,0,0,6
4,8,0,55,0,0,7
4,1,0,57,0,0,8
4,12,0,49,0,0,9
4,5,0,58,0,0,10
8,6,0,55,0,0,11
5,2,0,60,0,0,12
4,6,0,53,1,1,1
3,7,0,56,0,1,2
4,1,0,60,0,0,3
4,11,0,53,0,0,4
6,4,0,57,0,0,5
3,10,0,55,0,0,6
5,2,0,59,0,0,7
3,8,0,56,0,0,8
6,3,0,57,0,0,9
5,12,0,51,0,0,10
5,9,0,55,0,0,11
3,5,0,56,0,0,12
3,11,0,52,1,1,1
3,9,0,55,0,1,2
6,12,0,53,0,0,3
4,2,0,59,0,0,4
4,4,0,57,0,0,5
6,1,0,52,0,0,6
3,3,0,57,0,0,7
4,8,0,54,0,0,8
4,5,0,57,0,0,9
3,7,0,56,0,0,10
3,6,0,56,0,0,11
6,10,0,51,0,0,12
5,6,90,58,1,1,1
5,9,86,58,0,1,2
8,12,77,56,0,0,3
5,10,79,58,0,0,4
4,4,80,60,0,0,5
4,8,74,58,0,0,6
5,11,72,58,0,0,7
6,7,72,59,0,0,8
9,2,73,60,0,0,9
4,1,72,60,0,0,10
5,5,65,59,0,0,11
7,3,56,60,0,0,12
6,2,71,60,1,1,1
6,7,64,59,0,1,2
6,6,64,59,0,0,3
4,10,60,58,0,0,4
6,5,62,59,0,0,5
6,8,55,58,0,0,6
4,3,51,60,0,0,7
4,11,42,58,0,0,8
10,1,46,60,0,0,9
8,9,39,58,0,0,10
11,4,29,59,0,0,11
4,12,14,58,0,0,12
3,3,80,57,1,1,1
3,8,75,57,0,1,2
3,4,74,57,0,0,3
3,2,80,60,0,0,4
3,9,70,57,0,0,5
3,5,69,57,0,0,6
3,1,70,60,0,0,7
3,7,58,58,0,0,8
3,12,49,57,0,0,9
3,10,42,57,0,0,10
3,6,41,57,0,0,11
3,11,11,57,0,0,12
3,11,64,58,1,1,1
3,7,66,58,0,1,2
3,4,64,57,0,0,3
3,12,60,58,0,0,4
3,2,64,59,0,0,5
3,3,60,59,0,0,6
3,5,58,58,0,0,7
3,1,58,59,0,0,8
3,10,53,58,0,0,9
3,9,48,58,0,0,10
3,6,48,58,0,0,11
3,8,23,58,0,0,12
10,8,87,58,1,1,1
6,6,83,58,0,1,2
6,7,79,57,0,0,3
5,4,80,59,0,0,4
5,1,81,58,0,0,5
4,3,79,59,0,0,6
4,10,72,58,0,0,7
7,12,70,58,0,0,8
4,11,66,58,0,0,9
6,5,65,59,0,0,10
5,9,42,58,0,0,11
5,2,44,59,0,0,12
3,9,83,59,1,1,1
3,1,76,59,0,1,2
3,11,67,57,0,0,3
3,6,70,59,0,0,4
3,3,70,59,0,0,5
3,4,79,59,0,0,6
3,7,64,59,0,0,7
3,12,57,57,0,0,8
3,2,59,59,0,0,9
3,8,59,59,0,0,10
3,10,46,59,0,0,11
3,5,33,58,0,0,12
5,9,67,57,1,1,1
6,2,66,58,0,1,2
5,5,65,57,0,0,3
4,10,63,58,0,0,4
5,11,63,58,0,0,5
11,7,63,58,0,0,6
6,3,60,58,0,0,7
4,1,59,58,0,0,8
6,12,57,58,0,0,9
8,4,29,58,0,0,10
5,6,20,58,0,0,11
5,8,0,58,0,0,12
4,11,87,57,1,1,1
4,10,86,57,0,1,2
5,1,88,60,0,0,3
4,2,87,60,0,0,4
4,8,75,57,0,0,5
4,5,75,58,0,0,6
4,3,70,58,0,0,7
4,9,66,57,0,0,8
7,6,63,58,0,0,9
8,12,59,55,0,0,10
6,7,61,58,0,0,11
4,4,61,58,0,0,12
3,4,0,57,1,1,1
3,1,0,57,0,1,2
3,3,0,53,0,0,3
3,5,0,55,0,0,4
3,11,0,53,0,0,5
3,8,0,53,0,0,6
3,2,0,58,0,0,7
3,10,0,50,0,0,8
3,12,0,54,0,0,9
3,7,0,55,0,0,10
3,6,0,55,0,0,11
3,9,0,53,0,0,12
2,7,0,53,1,1,1
2,1,0,57,0,1,2
2,2,0,57,0,0,3
2,11,0,53,0,0,4
2,5,0,53,0,0,5
2,12,0,51,0,0,6
2,10,0,52,0,0,7
2,9,0,52,0,0,8
2,6,0,54,0,0,9
2,8,0,53,0,0,10
2,4,0,55,0,0,11
2,3,0,57,0,0,12
3,3,0,57,1,1,1
3,2,0,56,0,1,2
3,7,0,54,0,0,3
3,12,0,52,0,0,4
3,1,0,59,0,0,5
3,8,0,54,0,0,6
3,11,0,52,0,0,7
3,6,0,55,0,0,8
3,9,0,51,0,0,9
3,4,0,57,0,0,10
3,10,0,50,0,0,11
3,5,0,57,0,0,12
3,11,0,52,1,1,1
3,5,0,57,0,1,2
3,4,0,58,0,0,3
3,10,0,54,0,0,4
3,9,0,53,0,0,5
3,7,0,56,0,0,6
3,3,0,56,0,0,7
3,6,0,57,0,0,8
3,12,0,48,0,0,9
3,2,0,57,0,0,10
3,8,0,57,0,0,11
3,1,0,58,0,0,12
4,9,0,67,1,1,1
5,5,0,67,0,1,2
5,2,0,68,0,0,3
5,4,0,68,0,0,4
4,12,0,63,0,0,5
3,7,0,57,1,1,1
3,11,0,57,0,1,2
3,5,0,58,0,0,3
3,8,0,57,0,0,4
3,10,0,57,0,0,5
6,1,0,63,0,0,6
3,9,0,57,0,0,7
4,2,0,61,0,0,8
3,12,0,57,0,0,9
3,6,0,58,0,0,10
3,4,0,58,0,0,11
5,3,0,61,0,0,12
6,6,0,59,1,1,1
4,5,0,59,0,1,2
7,7,0,59,0,0,3
5,9,0,59,0,0,4
4,11,0,57,0,0,5
6,2,0,60,0,0,6
5,3,0,60,0,0,7
5,4,0,59,0,0,8
4,10,0,58,0,0,9
4,8,0,59,0,0,10
4,12,0,56,0,0,11
4,1,0,60,0,0,12
3,8,0,58,1,1,1
3,5,0,58,0,1,2
3,7,0,58,0,0,3
3,1,0,58,0,0,4
3,12,0,58,0,0,5
3,10,0,58,0,0,6
3,9,0,58,0,0,7
3,11,0,58,0,0,8
3,4,0,58,0,0,9
3,2,0,58,0,0,10
3,6,0,58,0,0,11
3,3,0,58,0,0,12
4,10,0,58,1,1,1
7,7,0,58,0,1,2
4,3,0,59,0,0,3
5,11,0,58,0,0,4
4,9,0,58,0,0,5
6,12,0,58,0,0,6
4,4,0,59,0,0,7
5,5,0,58,0,0,8
6,8,0,58,0,0,9
5,6,0,58,0,0,10
6,1,0,59,0,0,11
4,2,0,59,0,0,12
5,4,0,58,1,1,1
5,8,0,58,0,1,2
7,5,0,58,0,0,3
4,7,0,58,0,0,4
9,2,0,58,0,0,5
6,6,0,58,0,0,6
8,11,0,58,0,0,7
6,3,0,58,0,0,8
5,10,0,58,0,0,9
5,1,0,58,0,0,10
4,9,0,58,0,0,11
4,12,0,58,0,0,12
4,2,0,60,1,1,1
4,1,0,60,0,1,2
4,11,0,56,0,0,3
4,9,0,56,0,0,4
4,4,0,58,0,0,5
8,7,0,57,0,0,6
4,3,0,59,0,0,7
5,12,0,54,0,0,8
7,8,0,57,0,0,9
6,6,0,58,0,0,10
6,5,0,58,0,0,11
5,10,0,56,0,0,12
3,10,0,55,1,1,1
3,3,0,57,0,1,2
3,7,0,57,0,0,3
3,11,0,55,0,0,4
3,12,0,55,0,0,5
3,9,0,56,0,0,6
3,4,0,57,0,0,7
3,2,0,57,0,0,8
3,5,0,57,0,0,9
4,1,0,63,0,0,10
3,8,0,57,0,0,11
3,6,0,57,0,0,12
5,12,0,51,1,1,1
5,10,0,53,0,1,2
9,4,0,55,0,0,3
5,2,0,59,0,0,4
5,1,0,57,0,0,5
8,11,0,51,0,0,6
7,6,0,55,0,0,7
5,9,0,54,0,0,8
5,8,0,53,0,0,9
5,3,0,57,0,0,10
9,5,0,57,0,0,11
7,7,0,54,0,0,12
7,8,0,53,1,1,1
5,5,0,57,0,1,2
6,11,0,53,0,0,3
6,1,0,58,0,0,4
7,2,0,59,0,0,5
5,9,0,53,0,0,6
6,10,0,52,0,0,7
5,3,0,59,0,0,8
6,12,0,51,0,0,9
5,4,0,55,0,0,10
5,7,0,56,0,0,11
7,6,0,56,0,0,12
2,5,69,59,1,1,1
2,6,69,59,0,1,2
2,8,64,59,0,0,3
2,11,63,59,0,0,4
2,1,59,59,0,0,5
2,12,57,59,0,0,6
2,2,48,59,0,0,7
2,9,46,59,0,0,8
2,7,44,59,0,0,9
2,3,42,59,0,0,10
2,4,41,59,0,0,11
2,10,0,59,0,0,12
3,11,0,58,1,1,1
3,7,0,58,0,1,2
3,12,0,58,0,0,3
3,8,0,58,0,0,4
3,1,0,58,0,0,5
3,3,0,58,0,0,6
3,4,0,58,0,0,7
3,9,0,56,0,0,8
3,5,0,58,0,0,9
3,10,0,58,0,0,10
3,6,0,58,0,0,11
3,2,0,58,0,0,12
4,10,0,58,1,1,1
4,9,0,58,0,1,2
5,1,0,58,0,0,3
6,12,0,58,0,0,4
7,3,0,58,0,0,5
4,7,0,57,0,0,6
4,6,0,58,0,0,7
6,5,0,58,0,0,8
4,4,0,58,0,0,9
6,11,0,58,0,0,10
4,2,0,58,0,0,11
5,8,0,58,0,0,12
4,12,57,55,1,1,1
4,8,53,59,0,1,2
5,6,55,58,0,0,3
6,3,55,60,0,0,4
5,1,50,64,0,0,5
5,10,35,58,0,0,6
4,2,34,62,0,0,7
4,5,20,62,0,0,8
10,15,2,55,0,0,9
7,11,0,55,0,0,10
4,14,0,55,0,0,11
3,7,4,61,0,0,12
2,4,68,59,1,1,1
2,1,67,59,0,1,2
2,2,65,59,0,0,3
2,9,64,59,0,0,4
2,10,59,57,0,0,5
2,3,59,59,0,0,6
2,6,56,59,0,0,7
2,8,55,59,0,0,8
2,11,42,57,0,0,9
2,7,46,59,0,0,10
2,12,12,57,0,0,11
2,5,12,59,0,0,12
3,7,0,57,1,1,1
3,11,0,57,0,1,2
3,8,0,57,0,0,3
3,9,0,57,0,0,4
3,10,0,57,0,0,5
3,2,0,59,0,0,6
3,6,0,59,0,0,7
3,5,0,59,0,0,8
3,12,0,57,0,0,9
3,3,0,59,0,0,10
3,4,0,59,0,0,11
4,1,0,63,0,0,12
3,10,0,57,1,1,1
3,4,0,59,0,1,2
3,2,0,59,0,0,3
3,5,0,59,0,0,4
3,12,0,57,0,0,5
3,6,0,59,0,0,6
3,11,0,57,0,0,7
4,1,0,63,0,0,8
3,3,0,59,0,0,9
3,8,0,59,0,0,10
3,7,0,59,0,0,11
3,9,0,57,0,0,12
8,12,0,58,1,1,1
6,3,0,59,0,1,2
4,1,0,60,0,0,3
4,5,0,59,0,0,4
4,7,0,59,0,0,5
5,9,0,58,0,0,6
5,11,0,58,0,0,7
6,4,0,59,0,0,8
6,6,0,59,0,0,9
5,10,0,58,0,0,10
4,2,0,60,0,0,11
7,8,0,58,0,0,12
5,8,0,58,1,1,1
7,11,0,58,0,1,2
6,10,0,58,0,0,3
8,2,0,58,0,0,4
4,1,0,58,0,0,5
5,12,0,58,0,0,6
5,7,0,58,0,0,7
4,9,0,58,0,0,8
7,6,0,58,0,0,9
4,4,0,58,0,0,10
4,3,0,58,0,0,11
5,5,0,58,0,0,12
3,2,0,58,1,1,1
3,8,0,58,0,1,2
3,5,0,58,0,0,3
3,4,0,58,0,0,4
3,11,0,56,0,0,5
3,9,0,58,0,0,6
3,7,0,58,0,0,7
3,6,0,58,0,0,8
3,10,0,56,0,0,9
3,12,0,56,0,0,10
3,3,0,58,0,0,11
4,1,0,61,0,0,12
3,10,0,56,1,1,1
3,1,0,57,0,1,2
3,11,0,56,0,0,3
3,4,0,58,0,0,4
3,5,0,58,0,0,5
3,2,0,58,0,0,6
3,12,0,56,0,0,7
3,9,0,58,0,0,8
3,6,0,58,0,0,9
3,3,0,58,0,0,10
3,8,0,58,0,0,11
3,4,0,58,1,1,1
3,2,0,58,0,1,2
3,3,0,58,0,0,3
3,10,0,58,0,0,4
3,8,0,58,0,0,5
3,6,0,58,0,0,6
3,5,0,58,0,0,7
3,9,0,58,0,0,8
3,12,0,54,0,0,9
3,7,0,58,0,0,10
4,1,0,63,0,0,11
3,11,0,55,0,0,12
3,7,0,58,1,1,1
3,5,0,58,0,1,2
3,8,0,55,0,0,3
3,9,0,55,0,0,4
3,10,0,55,0,0,5
3,2,0,58,0,0,6
3,4,0,58,0,0,7
3,6,0,58,0,0,8
3,3,0,58,0,0,9
4,1,0,61,0,0,10
3,12,0,54,0,0,11
3,11,0,55,0,0,12
6,3,0,60,1,1,1
5,5,0,59,0,1,2
